channel,message_id,version,published,edited,currency_a,currency_b,buy,sell,comment
UACOIN,12016,v1,2025-09-25 14:40:46,2025-09-25 14:40:46,GBP,UAH,55.7,56.1,
UACOIN,12017,v1,2025-09-25 15:19:02,2025-09-25 15:19:02,USD,UAH,41.35,41.45,
UACOIN,12017,v1,2025-09-25 15:19:02,2025-09-25 15:19:02,EUR,UAH,48.85,49.0,
UACOIN,12018,v1,2025-09-25 16:01:48,2025-09-25 16:01:48,EUR,USD,1.175,1.18,крос-курс (EUR/USD)
UACOIN,12018,v1,2025-09-25 16:01:48,2025-09-25 16:01:48,EUR,UAH,48.75,48.9,
UACOIN,12018,v1,2025-09-25 16:01:48,2025-09-25 16:01:48,GBP,UAH,55.5,55.9,
UACOIN,12018,v1,2025-09-25 16:01:48,2025-09-25 16:01:48,CHF,UAH,51.5,52.0,
UACOIN,12019,v1,2025-09-26 09:08:13,2025-09-26 09:08:13,USD,UAH,41.4,41.5,
UACOIN,12019,v1,2025-09-26 09:08:13,2025-09-26 09:08:13,EUR,UAH,48.75,48.85,
UACOIN,12019,v1,2025-09-26 09:08:13,2025-09-26 09:08:13,CHF,UAH,51.7,52.0,
UACOIN,12020,v1,2025-09-26 09:24:16,2025-09-26 09:24:16,USD,UAH,41.4,41.45,
UACOIN,12021,v1,2025-09-26 09:44:31,2025-09-26 09:44:31,CHF,UAH,51.8,52.2,
UACOIN,12022,v1,2025-09-26 10:51:43,2025-09-26 10:51:43,EUR,UAH,48.77,48.85,
UACOIN,12023,v1,2025-09-26 11:27:26,2025-09-26 11:27:26,EUR,UAH,48.75,48.85,
UACOIN,12024,v1,2025-09-26 12:59:36,2025-09-26 12:59:36,EUR,UAH,48.8,48.9,
UACOIN,12025,v1,2025-09-26 13:11:39,2025-09-26 13:11:39,EUR,UAH,48.75,48.9,
UACOIN,12026,v1,2025-09-26 13:15:51,2025-09-26 13:15:51,EUR,UAH,48.77,48.85,
UACOIN,12027,v1,2025-09-26 14:42:13,2025-09-26 14:42:13,USD,UAH,41.35,41.45,
UACOIN,12027,v1,2025-09-26 14:42:13,2025-09-26 14:42:13,EUR,UAH,48.7,48.85,
UACOIN,12028,v1,2025-09-29 09:07:07,2025-09-29 09:07:07,EUR,USD,1.177,1.182,крос-курс (EUR/USD)
UACOIN,12028,v1,2025-09-29 09:07:07,2025-09-29 09:07:07,EUR,UAH,48.75,49.0,
UACOIN,12028,v1,2025-09-29 09:07:07,2025-09-29 09:07:07,CHF,UAH,52.0,52.2,
UACOIN,12029,v1,2025-09-29 10:37:29,2025-09-29 10:37:29,EUR,UAH,48.8,49.0,
UACOIN,12030,v1,2025-09-29 11:20:13,2025-09-29 11:20:13,EUR,UAH,48.7,48.85,
UACOIN,12031,v1,2025-09-29 11:23:04,2025-09-29 11:23:04,USD,UAH,41.3,41.4,
UACOIN,12032,v1,2025-09-29 13:05:36,2025-09-29 13:05:36,USD,UAH,41.3,41.38,
UACOIN,12033,v1,2025-09-29 13:16:28,2025-09-29 13:16:28,EUR,UAH,48.7,48.82,
UACOIN,12034,v1,2025-09-29 14:03:25,2025-09-29 14:03:25,USD,UAH,41.3,41.37,
UACOIN,12035,v1,2025-09-29 14:06:44,2025-09-29 14:06:44,USD,UAH,41.25,41.35,
UACOIN,12036,v1,2025-09-30 09:10:18,2025-09-30 09:10:18,EUR,USD,1.178,1.182,крос-курс (EUR/USD)
UACOIN,12036,v1,2025-09-30 09:10:18,2025-09-30 09:10:18,EUR,UAH,48.7,48.8,
UACOIN,12036,v1,2025-09-30 09:10:18,2025-09-30 09:10:18,CAD,UAH,29.6,29.8,
UACOIN,12037,v1,2025-09-30 11:17:35,2025-09-30 11:17:35,USD,UAH,41.2,41.32,
UACOIN,12037,v1,2025-09-30 11:17:35,2025-09-30 11:17:35,EUR,UAH,48.65,48.8,
UACOIN,12038,v1,2025-09-30 11:45:54,2025-09-30 11:45:54,USD,UAH,41.2,41.3,
UACOIN,12038,v1,2025-09-30 11:45:54,2025-09-30 11:45:54,EUR,UAH,48.65,48.75,
UACOIN,12039,v1,2025-09-30 12:12:42,2025-09-30 12:12:42,USD,UAH,41.15,41.28,
UACOIN,12039,v1,2025-09-30 12:12:42,2025-09-30 12:12:42,EUR,UAH,48.6,48.74,
UACOIN,12040,v1,2025-09-30 13:15:57,2025-09-30 13:15:57,USD,UAH,41.2,41.28,
UACOIN,12040,v1,2025-09-30 13:15:57,2025-09-30 13:15:57,EUR,UAH,48.68,48.75,
UACOIN,12041,v1,2025-09-30 14:05:00,2025-09-30 14:05:00,EUR,UAH,48.65,48.75,
UACOIN,12042,v1,2025-09-30 14:23:49,2025-09-30 14:23:49,USD,UAH,41.15,41.25,
